age,job,balance,housing,loan,contact,month,campaign,pdays,poutcome,deposit,marital,education,default,day,duration,previous
37,unemployed,443,no,no,cellular,jan,1,-1,unknown,yes,single,secondary,no,29,1600,0
47,blue-collar,113,yes,no,unknown,may,1,-1,unknown,no,married,primary,no,13,276,0
34,management,158,no,no,cellular,mar,3,181,success,yes,married,tertiary,no,9,212,6
32,student,1102,no,no,telephone,oct,1,-1,unknown,yes,single,secondary,no,8,194,0
65,admin.,952,no,no,cellular,sep,1,96,success,yes,married,secondary,no,6,255,1
35,technician,1473,yes,no,unknown,may,3,-1,unknown,no,married,tertiary,no,12,84,0
29,unemployed,25,no,no,cellular,apr,2,-1,unknown,yes,single,secondary,no,14,207,0
29,admin.,7707,yes,no,cellular,apr,2,334,failure,yes,married,secondary,no,29,961,2
36,unemployed,1291,no,no,cellular,apr,1,86,success,yes,single,tertiary,no,30,195,1
32,technician,696,no,yes,cellular,aug,4,105,failure,no,single,tertiary,no,13,101,4
47,technician,1101,yes,no,cellular,jul,3,-1,unknown,yes,single,secondary,no,23,957,0
48,management,606,no,no,cellular,mar,6,-1,unknown,no,married,primary,no,5,77,0
57,retired,720,no,no,telephone,feb,4,-1,unknown,yes,divorced,primary,no,17,202,0
45,admin.,205,no,no,cellular,may,1,90,success,yes,married,secondary,no,4,552,2
60,retired,545,yes,no,unknown,may,1,-1,unknown,yes,divorced,secondary,no,6,1030,0
49,blue-collar,-232,no,yes,cellular,aug,2,-1,unknown,no,married,primary,no,11,106,0
38,management,1440,no,no,cellular,aug,2,-1,unknown,no,married,tertiary,no,11,111,0
49,unemployed,518,no,no,cellular,jan,2,-1,unknown,yes,married,primary,no,29,1917,0
27,technician,0,no,no,cellular,feb,1,-1,unknown,no,single,secondary,no,6,161,0
53,blue-collar,1004,no,no,cellular,may,1,84,other,yes,single,secondary,no,13,393,1
71,retired,4380,no,no,cellular,sep,1,-1,unknown,yes,divorced,secondary,no,22,369,0
46,management,5127,no,no,cellular,aug,1,-1,unknown,no,married,secondary,no,6,472,0
39,admin.,1388,yes,no,cellular,jul,5,-1,unknown,no,married,secondary,no,15,150,0
29,blue-collar,294,yes,no,unknown,may,2,-1,unknown,no,married,secondary,no,14,594,0
41,technician,0,no,no,cellular,aug,2,-1,unknown,no,married,secondary,no,29,141,0
45,entrepreneur,488,yes,no,telephone,jul,11,-1,unknown,no,married,primary,no,28,90,0
83,retired,4565,no,no,cellular,sep,2,-1,unknown,no,divorced,primary,no,13,175,0
46,management,273,yes,no,cellular,may,6,53,success,yes,married,tertiary,no,10,583,6
51,services,-553,yes,no,unknown,jun,8,-1,unknown,no,married,primary,no,4,149,0
41,management,1468,yes,no,cellular,mar,3,-1,unknown,yes,married,tertiary,no,31,237,0
50,management,6739,yes,no,cellular,jul,3,-1,unknown,no,married,tertiary,no,14,68,0
38,technician,508,yes,yes,cellular,aug,2,-1,unknown,yes,single,tertiary,no,12,1103,0
38,technician,631,yes,no,cellular,aug,2,-1,unknown,no,divorced,secondary,no,25,343,0
36,admin.,994,no,no,cellular,aug,2,105,success,no,single,tertiary,no,13,185,3
28,management,1414,yes,no,cellular,jul,1,521,failure,yes,single,tertiary,yes,8,294,1
27,technician,276,no,no,unknown,may,2,-1,unknown,no,married,tertiary,no,16,218,0
41,housemaid,0,no,no,cellular,apr,1,-1,unknown,yes,married,primary,no,14,168,0
30,admin.,23,no,yes,cellular,feb,2,-1,unknown,no,married,secondary,yes,4,149,0
36,admin.,115,no,no,cellular,may,3,91,failure,no,single,secondary,no,4,134,1
27,blue-collar,644,no,no,cellular,jun,1,182,success,yes,single,tertiary,no,2,657,1
48,blue-collar,292,no,no,cellular,apr,1,79,success,yes,married,secondary,no,30,271,1
49,technician,-236,yes,no,unknown,may,2,-1,unknown,no,divorced,secondary,no,26,204,0
36,services,365,no,no,cellular,may,1,-1,unknown,yes,single,secondary,no,4,643,0
52,services,992,yes,no,cellular,jan,1,92,success,yes,married,secondary,no,27,342,2
32,management,3283,no,no,cellular,aug,2,191,success,yes,single,tertiary,no,12,623,2
76,retired,802,no,no,cellular,mar,1,181,success,yes,divorced,primary,no,9,241,5
47,blue-collar,2,yes,yes,cellular,nov,4,190,failure,no,married,primary,no,20,661,1
26,unemployed,461,no,no,cellular,jan,1,-1,unknown,no,single,secondary,no,28,214,0
44,management,22,yes,no,cellular,aug,2,-1,unknown,no,married,tertiary,no,6,265,0
43,technician,1462,no,no,unknown,jun,2,-1,unknown,no,single,secondary,no,9,75,0
32,technician,696,yes,no,unknown,jun,1,-1,unknown,yes,married,secondary,no,2,815,0
31,services,-205,no,no,cellular,sep,1,579,failure,yes,single,secondary,no,1,481,1
38,management,4335,yes,no,cellular,nov,1,-1,unknown,no,divorced,tertiary,no,20,640,0
55,housemaid,366,no,no,cellular,jun,3,57,other,yes,married,unknown,no,5,365,2
41,management,3872,no,no,cellular,oct,1,-1,unknown,no,married,tertiary,no,15,231,0
53,technician,10185,no,no,cellular,mar,1,-1,unknown,yes,married,secondary,no,23,115,0
24,services,11,yes,no,unknown,jun,4,-1,unknown,no,single,secondary,no,27,114,0
31,blue-collar,761,no,no,telephone,nov,2,-1,unknown,yes,single,tertiary,no,18,514,0
27,technician,439,yes,no,cellular,apr,2,-1,unknown,yes,single,secondary,no,15,1038,0
46,management,361,yes,no,unknown,may,7,-1,unknown,no,divorced,secondary,no,19,86,0
42,services,508,yes,no,unknown,may,1,-1,unknown,no,married,secondary,no,30,70,0
36,management,1655,yes,no,cellular,nov,2,-1,unknown,no,divorced,secondary,no,18,155,0
32,services,15,yes,no,cellular,may,1,-1,unknown,no,married,secondary,no,15,391,0
39,management,-468,yes,yes,cellular,aug,2,-1,unknown,no,married,tertiary,no,8,88,0
33,admin.,241,no,no,cellular,jul,1,-1,unknown,no,single,secondary,no,22,490,0
39,blue-collar,167,yes,yes,cellular,may,1,-1,unknown,yes,married,secondary,no,12,612,0
50,entrepreneur,199,no,no,cellular,may,2,363,failure,no,married,primary,no,11,228,2
48,blue-collar,1730,yes,no,cellular,feb,1,178,failure,yes,married,secondary,no,4,489,2
32,blue-collar,254,yes,no,cellular,nov,3,-1,unknown,yes,married,secondary,no,19,1720,0
59,housemaid,88,yes,no,cellular,jul,5,-1,unknown,no,married,primary,no,28,63,0
42,technician,827,no,no,cellular,aug,3,-1,unknown,no,married,secondary,no,25,153,0
36,technician,0,no,no,unknown,jul,1,-1,unknown,yes,married,primary,no,4,584,0
36,technician,0,no,yes,cellular,aug,14,-1,unknown,no,single,secondary,yes,26,109,0
73,retired,739,no,no,cellular,sep,1,-1,unknown,yes,married,unknown,no,11,210,0
32,admin.,212,no,no,cellular,jul,5,-1,unknown,yes,single,secondary,no,7,830,0
56,retired,9367,no,no,telephone,nov,2,92,success,yes,married,primary,no,13,271,4
51,housemaid,1337,no,no,telephone,jul,6,-1,unknown,no,married,primary,no,30,74,0
27,student,2614,no,no,cellular,apr,2,-1,unknown,yes,single,secondary,no,8,143,0
50,blue-collar,452,no,no,cellular,aug,2,-1,unknown,no,married,unknown,no,20,181,0
58,self-employed,-364,yes,no,unknown,may,1,-1,unknown,no,married,tertiary,no,5,355,0
61,management,3371,no,no,cellular,sep,2,-1,unknown,yes,married,tertiary,no,28,299,0
44,technician,1679,no,no,telephone,oct,1,-1,unknown,yes,single,secondary,no,20,718,0
41,blue-collar,732,yes,no,unknown,may,1,-1,unknown,no,married,unknown,no,16,25,0
43,services,3403,yes,no,cellular,nov,2,97,success,yes,single,secondary,no,12,707,2
38,management,327,yes,yes,cellular,jul,5,-1,unknown,yes,married,tertiary,yes,9,556,0
37,student,0,no,no,telephone,jul,6,-1,unknown,no,divorced,tertiary,no,30,100,0
36,services,145,yes,no,cellular,feb,1,252,other,no,married,secondary,no,2,109,2
59,blue-collar,989,no,no,cellular,jul,2,-1,unknown,yes,divorced,primary,no,20,125,0
59,management,396,yes,no,unknown,jun,3,-1,unknown,no,married,primary,no,2,72,0
35,admin.,1286,yes,no,cellular,may,3,337,other,yes,married,secondary,no,5,862,1
43,self-employed,1337,yes,yes,cellular,nov,2,-1,unknown,no,single,primary,no,20,632,0
63,housemaid,333,no,no,telephone,oct,1,-1,unknown,no,married,primary,no,1,321,0
53,unknown,732,no,no,cellular,oct,2,-1,unknown,yes,married,primary,no,27,759,0
60,retired,979,yes,no,cellular,jan,3,347,failure,yes,divorced,tertiary,no,15,295,1
28,blue-collar,1238,yes,no,unknown,may,1,-1,unknown,no,married,secondary,no,14,246,0
31,technician,7369,no,no,cellular,aug,4,-1,unknown,no,married,secondary,no,19,204,0
49,management,395,no,no,cellular,dec,5,-1,unknown,yes,married,tertiary,no,10,336,0
48,entrepreneur,0,yes,yes,unknown,jun,1,-1,unknown,no,divorced,tertiary,no,20,139,0
57,retired,1532,no,no,telephone,feb,3,-1,unknown,no,married,primary,no,6,286,0
44,unemployed,0,no,no,cellular,feb,3,-1,unknown,yes,divorced,tertiary,no,5,1960,0
39,admin.,32,no,yes,unknown,jun,10,-1,unknown,no,divorced,secondary,no,20,8,0
30,management,2876,no,no,cellular,aug,4,-1,unknown,no,single,tertiary,no,6,103,0
61,management,477,yes,no,cellular,oct,1,520,other,yes,married,tertiary,no,29,377,1
40,admin.,100,yes,no,cellular,aug,1,461,success,yes,single,secondary,no,11,221,1
73,retired,3203,no,no,cellular,apr,1,-1,unknown,yes,divorced,tertiary,no,20,148,0
38,management,427,yes,no,cellular,may,3,169,failure,no,single,tertiary,no,6,17,2
27,student,25,no,no,unknown,aug,1,-1,unknown,no,single,primary,yes,28,8,0
53,technician,476,yes,no,cellular,jan,1,-1,unknown,no,married,tertiary,no,28,160,0
51,entrepreneur,1443,no,no,cellular,feb,10,-1,unknown,yes,married,primary,no,18,172,0
60,management,315,no,no,cellular,sep,1,183,success,yes,married,tertiary,no,1,840,3
30,management,502,no,no,cellular,oct,3,95,success,yes,single,tertiary,no,11,463,6
38,entrepreneur,4,yes,no,cellular,jul,1,-1,unknown,no,married,tertiary,no,16,158,0
27,technician,489,yes,no,cellular,jul,4,-1,unknown,yes,single,secondary,no,30,356,0
42,management,0,no,no,cellular,aug,2,-1,unknown,no,married,tertiary,no,13,325,0
53,technician,-165,yes,no,cellular,jul,1,-1,unknown,no,single,secondary,no,9,89,0
41,technician,1788,no,no,cellular,aug,1,-1,unknown,no,married,secondary,no,28,222,0
30,technician,728,yes,no,cellular,feb,1,261,other,no,single,secondary,no,5,393,1
54,housemaid,3151,no,no,unknown,jun,7,-1,unknown,no,married,primary,no,18,350,0
26,admin.,-122,yes,no,unknown,jun,3,-1,unknown,yes,single,primary,no,23,670,0
56,admin.,202,yes,no,unknown,may,2,-1,unknown,no,married,primary,no,9,178,0
56,technician,3499,yes,no,unknown,may,3,-1,unknown,no,single,secondary,no,29,248,0
55,admin.,139,no,no,cellular,apr,1,-1,unknown,yes,married,secondary,no,30,241,0
31,technician,1570,yes,no,cellular,mar,4,286,failure,yes,married,tertiary,no,8,277,1
34,self-employed,2427,no,no,telephone,aug,3,70,failure,no,married,tertiary,no,11,90,3
53,management,2693,no,no,cellular,mar,1,104,failure,yes,married,secondary,no,5,90,1
39,management,0,yes,yes,cellular,jul,1,-1,unknown,no,married,tertiary,no,17,301,0
35,blue-collar,5271,yes,no,cellular,apr,2,-1,unknown,no,married,tertiary,no,14,119,0
59,housemaid,1040,no,no,cellular,aug,2,-1,unknown,no,married,secondary,no,5,123,0
49,blue-collar,-354,no,yes,cellular,jul,1,-1,unknown,no,married,primary,yes,7,455,0
56,blue-collar,-1,no,no,cellular,jul,3,-1,unknown,no,divorced,primary,yes,18,304,0
42,technician,-215,no,no,unknown,jun,5,-1,unknown,yes,married,tertiary,no,20,1573,0
36,management,102,yes,no,cellular,apr,1,-1,unknown,no,divorced,tertiary,no,14,114,0
77,retired,699,no,no,cellular,aug,2,-1,unknown,yes,married,tertiary,no,13,425,0
51,services,65,no,yes,cellular,jul,1,-1,unknown,yes,divorced,secondary,no,15,881,0
24,admin.,172,no,no,cellular,feb,1,-1,unknown,no,single,secondary,no,3,114,0
57,technician,6822,no,no,cellular,aug,2,-1,unknown,yes,married,tertiary,no,7,797,0
47,services,973,no,no,cellular,may,1,479,failure,yes,divorced,unknown,no,27,489,1
26,unemployed,632,no,no,cellular,aug,3,181,success,yes,single,secondary,no,12,312,1
42,blue-collar,366,yes,no,cellular,may,1,106,failure,yes,married,secondary,no,22,324,1
37,technician,1762,no,no,cellular,apr,2,-1,unknown,yes,married,secondary,no,16,334,0
36,admin.,1954,yes,yes,cellular,nov,2,174,failure,no,married,secondary,no,20,158,3
30,management,7845,yes,no,unknown,jun,1,-1,unknown,no,single,tertiary,no,3,59,0
47,management,288,no,no,cellular,oct,1,-1,unknown,yes,married,tertiary,no,1,101,0
39,housemaid,109,yes,no,unknown,may,3,-1,unknown,no,single,primary,no,6,699,0
58,retired,5435,yes,no,unknown,may,1,-1,unknown,no,married,secondary,no,6,118,0
49,technician,503,no,no,unknown,jul,2,-1,unknown,no,married,tertiary,no,1,297,0
55,blue-collar,1613,yes,no,cellular,apr,1,270,failure,yes,divorced,secondary,no,3,296,3
54,services,0,no,no,cellular,sep,1,-1,unknown,yes,single,secondary,no,23,209,0
34,technician,0,yes,no,cellular,aug,2,2,success,yes,married,secondary,no,5,231,3
46,blue-collar,640,yes,no,cellular,mar,1,182,success,yes,married,secondary,no,12,215,4
38,blue-collar,530,yes,no,cellular,apr,3,-1,unknown,no,married,secondary,no,20,59,0
48,blue-collar,1513,no,yes,cellular,jul,1,-1,unknown,no,married,secondary,no,17,1171,0
29,management,572,no,no,cellular,dec,1,195,success,yes,single,tertiary,no,16,314,1
31,student,0,no,no,cellular,sep,1,-1,unknown,no,single,secondary,no,22,173,0
47,housemaid,0,yes,no,telephone,jul,1,-1,unknown,no,married,primary,no,24,193,0
71,retired,1712,no,no,cellular,feb,1,-1,unknown,yes,married,secondary,no,11,660,0
37,technician,265,yes,yes,cellular,feb,1,366,failure,yes,single,secondary,no,3,140,2
47,management,3663,no,no,cellular,mar,3,-1,unknown,yes,married,tertiary,no,30,364,0
42,blue-collar,443,yes,no,unknown,jun,5,-1,unknown,yes,married,secondary,no,2,671,0
57,management,372,no,no,cellular,nov,3,-1,unknown,yes,married,tertiary,no,21,553,0
38,services,8876,no,no,cellular,nov,1,-1,unknown,no,married,secondary,no,19,636,0
36,technician,3,no,no,cellular,aug,4,-1,unknown,no,married,secondary,no,20,100,0
30,services,-114,yes,no,cellular,jul,2,-1,unknown,no,single,secondary,no,21,396,0
34,admin.,601,no,no,cellular,nov,3,-1,unknown,no,single,secondary,no,17,184,0
31,technician,253,no,no,cellular,jan,1,-1,unknown,no,single,secondary,no,13,262,0
41,unknown,779,no,no,cellular,jul,10,-1,unknown,no,married,unknown,no,30,647,0
31,management,1619,no,no,cellular,apr,2,-1,unknown,yes,single,tertiary,no,30,327,0
40,unemployed,1744,yes,no,unknown,may,11,-1,unknown,no,single,secondary,no,21,465,0
38,admin.,0,yes,no,cellular,jun,1,181,success,yes,married,secondary,no,8,187,2
32,student,0,no,no,cellular,feb,3,276,failure,yes,single,tertiary,no,4,233,2
60,blue-collar,29184,no,no,telephone,jun,2,-1,unknown,no,married,primary,no,15,94,0
50,management,3463,no,yes,cellular,oct,1,-1,unknown,yes,married,tertiary,no,28,96,0
36,technician,35,no,no,cellular,aug,2,-1,unknown,no,single,secondary,no,29,493,0
34,admin.,869,no,no,unknown,may,1,-1,unknown,yes,married,secondary,no,6,1677,0
40,unemployed,3430,yes,no,cellular,nov,3,-1,unknown,no,married,secondary,no,20,1855,0
55,services,2944,no,no,cellular,aug,6,-1,unknown,yes,married,unknown,no,27,672,0
41,admin.,882,yes,yes,unknown,may,2,-1,unknown,no,single,secondary,no,28,145,0
58,services,-37,no,yes,telephone,feb,2,205,failure,no,married,secondary,no,6,150,6
40,admin.,1395,yes,yes,cellular,jul,2,-1,unknown,no,married,secondary,no,7,122,0
31,entrepreneur,159,yes,no,cellular,nov,1,182,failure,no,single,secondary,no,21,66,1
37,management,630,no,no,cellular,apr,1,87,success,yes,married,tertiary,no,30,315,1
19,student,302,no,no,cellular,jul,1,-1,unknown,yes,single,secondary,no,16,205,0
34,blue-collar,2308,yes,no,unknown,may,1,-1,unknown,no,married,secondary,no,7,1062,0
34,technician,1539,yes,no,cellular,jun,1,56,other,yes,married,tertiary,no,15,441,1
30,services,268,no,no,unknown,jul,1,-1,unknown,no,single,secondary,no,24,86,0
56,technician,146,yes,no,cellular,aug,3,-1,unknown,yes,divorced,secondary,no,5,419,0
32,blue-collar,3014,yes,no,cellular,may,2,-1,unknown,no,single,tertiary,no,7,291,0
49,entrepreneur,-1965,no,yes,telephone,jul,2,-1,unknown,no,married,secondary,no,10,317,0
44,management,-1636,yes,yes,cellular,may,1,-1,unknown,no,married,tertiary,no,11,257,0
32,entrepreneur,7641,yes,yes,cellular,nov,10,-1,unknown,no,single,tertiary,no,21,39,0
40,admin.,355,yes,no,cellular,apr,2,138,other,no,single,unknown,no,7,345,6
47,blue-collar,303,no,no,unknown,jun,1,-1,unknown,no,married,secondary,no,11,261,0
45,blue-collar,0,yes,no,cellular,apr,1,192,failure,yes,single,secondary,no,26,1472,4
32,blue-collar,1426,yes,no,cellular,nov,1,-1,unknown,no,single,primary,no,20,114,0
26,technician,11862,no,no,cellular,feb,1,-1,unknown,yes,single,tertiary,no,13,119,0
65,retired,1004,no,no,cellular,oct,1,-1,unknown,yes,married,primary,no,28,371,0
60,blue-collar,2879,yes,no,cellular,aug,1,-1,unknown,no,married,secondary,no,5,122,0
57,retired,519,yes,no,unknown,jun,3,-1,unknown,no,married,secondary,no,3,393,0
60,retired,514,no,no,cellular,oct,2,213,success,yes,divorced,secondary,no,15,187,10
60,retired,209,no,no,cellular,aug,3,106,failure,yes,married,unknown,no,14,391,1
19,student,55,no,no,telephone,oct,2,193,other,no,single,secondary,no,6,89,1
30,unemployed,330,no,no,cellular,apr,1,-1,unknown,yes,married,tertiary,no,14,111,0
52,admin.,2227,no,no,cellular,feb,2,-1,unknown,yes,single,unknown,no,24,242,0
30,services,1649,yes,no,unknown,may,1,-1,unknown,no,single,secondary,no,23,206,0
35,management,80,no,no,cellular,sep,2,94,other,yes,single,tertiary,no,4,434,1
44,housemaid,-972,yes,yes,unknown,may,2,-1,unknown,no,married,primary,yes,16,114,0
24,blue-collar,9883,no,no,cellular,jul,5,-1,unknown,yes,single,secondary,no,8,210,0
28,management,1720,no,no,cellular,sep,1,91,success,yes,single,tertiary,no,14,230,4
71,technician,3020,no,no,telephone,jul,1,270,failure,yes,married,secondary,no,30,304,3
39,blue-collar,118,no,no,cellular,feb,1,-1,unknown,yes,married,primary,no,3,906,0
40,self-employed,311,yes,no,unknown,may,2,-1,unknown,no,married,secondary,no,20,723,0
37,management,1315,no,no,cellular,jun,1,-1,unknown,yes,married,tertiary,no,30,224,0
30,technician,10,no,no,cellular,aug,8,-1,unknown,no,single,tertiary,no,26,276,0
43,admin.,378,no,no,cellular,jul,8,-1,unknown,yes,married,secondary,no,30,782,0
44,blue-collar,105,yes,no,cellular,apr,1,-1,unknown,yes,married,secondary,yes,20,586,0
55,technician,0,no,no,cellular,aug,1,-1,unknown,yes,divorced,tertiary,no,18,237,0
41,blue-collar,580,yes,no,cellular,may,1,363,failure,yes,married,secondary,no,14,874,1
45,management,31472,no,no,cellular,jul,7,-1,unknown,yes,married,tertiary,no,19,568,0
31,management,1331,no,no,unknown,nov,1,-1,unknown,yes,married,tertiary,no,5,268,0
34,blue-collar,1089,yes,no,cellular,may,3,-1,unknown,yes,married,secondary,no,13,394,0
51,blue-collar,2404,yes,no,telephone,nov,1,-1,unknown,no,married,tertiary,no,20,30,0
46,technician,940,no,no,cellular,aug,2,-1,unknown,yes,married,secondary,no,5,1227,0
45,blue-collar,756,yes,no,unknown,may,2,-1,unknown,no,divorced,secondary,no,6,179,0
35,management,2161,no,no,cellular,mar,2,181,success,yes,married,tertiary,no,9,139,3
28,admin.,174,yes,yes,cellular,feb,1,184,failure,no,married,tertiary,no,11,56,2
35,technician,3160,yes,no,cellular,nov,2,95,failure,yes,married,tertiary,no,16,445,1
28,technician,593,yes,no,unknown,jun,1,-1,unknown,no,single,secondary,no,19,202,0
29,blue-collar,5,no,no,cellular,jun,1,-1,unknown,yes,married,primary,no,3,321,0
31,blue-collar,-277,yes,no,telephone,jul,2,-1,unknown,yes,divorced,secondary,no,17,1008,0
